,ra,dec,pmra,pmdec
310,219.86842169901732,-26.53138724193336,-0.542263444514122,-1.0132476225776887
311,219.87843531211,-26.52456176359672,-0.6343258616474595,-0.5660859969381126
312,219.8799332340165,-26.520420329347058,-0.5767704257619147,-0.7598284332140084
313,219.87350097930607,-26.517928076583257,0.0179043028757652,-1.4599272738998978
314,219.88958466398304,-26.514524283086743,-0.4634879767173858,-1.1094439513066654
315,219.8846680203429,-26.511577878994224,-0.6614645231314954,-0.3353906663715049
316,219.8812408796404,-26.51122638882369,-0.338835128028882,-1.1805516348070548
317,219.837467833736,-26.535578869159185,-0.3951601362786716,-0.6788002305680476
318,219.84984503526272,-26.53059576123435,-0.4225696700041483,-0.8487842617084755
319,219.8429238369233,-26.52617415649184,-0.6811435537976306,-0.8134378487366918
320,219.829413939098,-26.52586421694658,-0.6593535940245406,-1.18156630903102
321,219.86607416444184,-26.51500325430049,-0.3730174857743504,-1.746297414544118
322,219.8503328940438,-26.51737133024057,-0.3698328340906761,-0.8903557296105649
323,219.86310078079725,-26.5153018332406,-0.5019800995174257,-0.9954040246943446
324,219.89953458003168,-26.517230423511617,-0.0879693892084638,-1.3309734920215075
325,219.90170193596447,-26.52487296387485,-0.6029638312431477,-0.9781121087283484
326,219.90511782187943,-26.5121660802637,-0.6902292401331501,-1.2657851686789334
327,219.9144153723832,-26.49950317690326,-0.7354917147383302,-0.7944608278889598
328,219.9145402356016,-26.51403372325584,-0.2762573698686975,-1.1683227149797553
329,219.91897765915263,-26.51075403660068,0.4144727405687861,-1.3952879595051648
330,219.8971812504231,-26.50458812606616,-0.3567065982222912,-1.048253564277622
331,219.8950019745037,-26.5122632833828,-0.8845580638404454,-1.2454202647264416
332,219.88691908568927,-26.509201723032383,-0.0970497027902549,-1.5225070042207702
333,219.9294846129393,-26.48677599289351,-0.892827486042582,-1.274278184922771
334,219.93329864266568,-26.49169417923977,0.0799480368684947,-0.9247224897864094
335,219.92423072900465,-26.47742529873069,-0.4890067845456849,-0.7094078567683653
336,219.88136907689824,-26.500638437939543,-0.985047817413689,-0.8438321225051502
337,219.8832429689521,-26.4922065476082,-0.2797842357392434,-1.180966072309103
338,219.86442768960853,-26.486929468216857,-0.330736884007674,-1.51786228057159
339,219.87534718085044,-26.471783455419818,-0.7620134993124137,-0.9541643036813054
340,219.5629415873593,-26.626506068624103,-0.7871368109434198,-1.206631473508173
341,219.64073479942965,-26.62171557921163,0.545949056899018,-1.5036702785425262
342,219.58930241058093,-26.65178803087633,-0.9168051440328734,-1.651901101685778
343,219.5694540903142,-26.571788834568828,0.0367588480776641,-0.7640813433297001
344,219.7390756826508,-26.52986052106812,-0.9033652723420912,-1.4474330576200791
345,219.8016354387913,-26.533798482519444,-0.4598409985552745,-1.7647157699244571
346,219.75645247626184,-26.53424105154373,-0.4653541556317606,-1.1275489989406735
347,219.83152084388905,-26.493680652105866,0.673132572636009,-1.4445561135026828
348,219.8038449401783,-26.4747728270444,-0.3047564725997443,-0.9290021847955022
349,219.8660028491797,-26.418940829814066,0.0444376832786089,-0.8358665981594116
350,219.7885475849058,-26.443521479758218,-0.6565108711881109,-0.9684529659002116
351,219.6284327375392,-26.47773106697348,0.6670352635558012,-0.5796977387569258
352,219.6622888996013,-26.456036768940265,0.2805381047156327,-1.2290722345336358
353,219.5862094968316,-26.466929440446847,0.5432157033818733,-0.2560869280475372
354,219.7584088095513,-26.36258901567535,-0.5284794737495602,-1.285392944231765
355,219.0515899693336,-26.820865130532933,-0.8538707889077627,-1.3804482807703582
356,219.0117919580001,-26.823958890712365,-0.184389433787159,-1.462746307483686
357,219.1248113010915,-26.7567854168032,-0.8581738261413795,-1.0798342643672207
358,219.0281137140513,-26.690981472710707,-0.6628461698376454,-0.8036755115815974
359,219.0062219883524,-26.66438264132897,-0.5195380271645716,-1.180849427367462
360,219.19284397160715,-26.663292515214376,0.3996592309305278,-1.0132257072010782
361,219.27675263753505,-26.614531212521115,-0.8036611255051884,-1.011369266064527
362,219.29444772724403,-26.56908560573187,-0.1365715634201794,-0.4744464294372844
363,219.12684239874423,-26.643040053031488,-0.300660583423665,-1.247775957659039
364,219.10320824573685,-26.649617973101773,0.4665593109901768,-1.5277482439396302
365,219.0912027194083,-26.64347633436072,0.2721339676065795,-0.8396180534347093
366,219.12591309514252,-26.630534197224826,0.0813399331596184,-0.2993460941484985
367,219.26041937553984,-26.52582329403072,0.5615018942185716,-1.659628268623504
368,219.20917377922564,-26.530104004392467,-0.6691754390571768,-0.4473073806582106
369,219.23860098084492,-26.488693984933764,-0.3220204166676247,-0.2481587014041908
370,218.97023030887172,-26.63385762682882,-0.1774832759350932,-0.9613730107668396
371,219.04875111320584,-26.525803065392328,-0.0915930811386686,-1.806661417642979
372,218.92974692026868,-26.383992556518937,0.5199728043738299,-0.2444660465487916
373,219.39073683833627,-26.58573567784532,0.5866285569679588,-0.9945329480895312
374,219.38517140363987,-26.537901333591297,0.4859578152480305,-1.1674928295194864
375,219.49075226109508,-26.473314087843008,0.1317499603165545,-0.814426561191876
376,219.45303141254053,-26.488766905490216,-0.0900766451615532,-0.8590679734032124
377,219.2978834311623,-26.48078384857952,-0.7610241633359833,-1.2760379207245292
378,219.3094056083268,-26.3453846755293,-0.2609120082922944,-1.687550398002318
379,219.52928717578067,-26.30753205299313,-0.4566332091567953,-0.7158426272213212
380,219.61883279089372,-26.323914260201374,0.2487587089788948,-0.5857365129930786
381,219.6296860247253,-26.292015006908045,-0.259319663661144,-0.9835288490816192
382,219.5707138698209,-26.26142661205256,0.3763011942252836,-1.04878172302715
383,219.60848063728247,-26.186599248473755,-0.8801306079397186,-0.3176090346621403
384,219.5017073384905,-26.20790376859469,0.3410677704823303,-1.5613843227670778
385,219.22438538295373,-26.402764776301947,-0.3806540341428855,-1.0800516002466274
386,219.17394245822229,-26.385717832765835,0.6205976332017622,-0.980334313592243
387,219.1481386699048,-26.32577433296736,-0.4608446815802801,-1.6230770984380425
388,219.2805888515525,-26.32370924636942,0.1706440660455397,-1.4858039396289322
389,219.3407895373653,-26.272560733465948,0.47811700493573,-0.2650245934822675
390,219.0643319451449,-26.31113667884081,-0.8863089361696108,-1.4427186305893722
391,219.22102174005136,-26.245152499754845,0.3989355885804596,-0.6463522521159129
392,219.2510410125827,-26.22555466662672,-0.9053390429330708,-1.2999010468140793
393,219.2243404749725,-26.18817134172617,-0.0620732489033003,-1.0006943658143008
394,219.5236832912422,-26.102358229248576,0.2290468720639955,-0.8548921653608423
395,219.3978330928535,-26.12809764775303,-0.3900811623540592,-0.0990601596139654
396,219.3770247705512,-26.059945140031253,0.4677530294719821,-1.791931798041151
397,219.3935869070677,-26.03952250013892,0.350053300980586,-1.731716193557988
398,219.23307579033423,-26.130591694195243,0.5810159790721261,-1.4940397079271706
399,220.0659533868493,-26.52732301706368,-0.6978805325995407,-1.1202364470378157
400,219.9893994640069,-26.51045815721846,-0.8636770917890151,-1.2622187830792997
401,220.03374238325372,-26.47743182308164,-0.5914033640942494,-1.798061603250805
402,219.9068508572225,-26.44393508916928,0.6016973637024237,-0.2023378727845961
403,220.0247935589286,-26.377450867028696,-0.3590514363490746,-1.5903825270086265
404,220.3163050428902,-26.357777050467583,-0.4566971727769082,-1.6973086759876763
405,220.2278700789924,-26.35108577221657,-0.904193537140348,-1.2543685862507523
406,220.2827517622233,-26.31083375201296,-0.4873162898431967,-1.3581600133335776
407,220.36495070199376,-26.328373226251937,-0.6299111503341193,-0.4317633099163606
408,220.3600851922687,-26.25987056988976,0.4668150988164062,-0.1884338853495887
409,220.34527506674507,-26.21071119708264,0.6479794257383193,-0.3530625684765932
410,220.1583931578665,-26.330936733965032,-0.1137247210528033,-1.3452061124882344
411,220.1699279131892,-26.22116954370298,0.3190122732654465,-0.925540428316017
412,220.1944892878149,-26.20936098547745,-0.2931923484657617,-0.6443365337223528
413,220.23142280177555,-26.21311614740669,0.1220513519986226,-1.4611701188914366
414,220.29282224685656,-26.147740000286905,-0.7331820093103645,-1.790385399751664
415,219.9040016597136,-26.43805449245482,-0.4478087309484672,-1.1702117420877909
416,219.8336855432995,-26.374829676768343,-0.1020758075081358,-0.5223430985706605
417,219.8696193263229,-26.33886409923149,-0.5488309623590241,-1.4900246963546684
418,220.00384755677027,-26.34566619576208,-0.8681510384036868,-0.537833470751057
419,219.93549652716464,-26.22584142963856,-0.0184265209939215,-1.897719807252715
420,220.1373225590014,-26.20235936221292,-0.3409532966333226,-1.1405241148616927
421,220.03500884825928,-26.195142285031743,0.3928841813793003,-0.6392924809526196
422,220.06775149061696,-26.20297915906701,0.3297966062297529,-1.3588372728018436
423,220.10798260235347,-26.14953359700997,0.4856879639435646,-0.5006122178861309
424,220.08571491177125,-26.12871363774557,-0.470842507758843,-0.174108987536774
425,220.03551162109724,-25.989657821718392,-0.9495499103619572,-1.3933651620394654
426,220.11043105792464,-25.97762101443631,0.000899118157182,-1.350808345772371
427,220.41116149199345,-26.21169040621725,-0.2822791737750137,-1.7034532835423135
428,220.43268128475265,-26.128340064748112,-0.2149599534038458,-1.3250308713533836
429,220.44963279511964,-26.07752142919648,-0.5232701486881977,-1.8877646589212664
430,220.36652564671664,-26.031900571228128,0.1441042543359809,-0.4549938957745461
431,220.3676869498292,-26.02291313751908,-0.4048433676975593,-1.887331051028844
432,220.6609910848276,-25.931414665529463,0.6473763929658521,-0.5202019466441161
433,220.55213330831344,-25.87489960462483,-0.0446182640040655,-1.5552273981013416
434,220.5428028581493,-25.870608098477323,0.5132020872789588,-1.1879802878248196
435,220.29832337291708,-26.04839697523863,-0.1302553464767001,-1.551673812668054
436,220.21495990751907,-25.99032901282562,-0.7397645931588319,-0.5094292083911599
437,220.23805716365345,-25.90016954757395,0.0886913063248199,-0.4402634859341269
438,220.3909656901612,-25.89326974882906,0.424255456092898,-1.1358774263788745
439,220.38506864514864,-25.854722782203226,-0.2264780111461788,-0.96494971879056
440,220.38056653680871,-25.82577158657501,0.5008693074676722,-1.4332109969962332
441,220.3384070384168,-25.788219890918768,0.3506714114601701,-0.8872200867197322
442,219.8308521782577,-26.10499922917205,-0.8477035205554457,-1.3247560414726782
443,219.85909772199332,-26.10310159036933,0.184261833112176,-0.9462795562576488
444,219.7537584964224,-26.001630922037943,0.5688807968543457,-0.9842587132820269
445,219.7444489232969,-25.96559481156244,-0.2696780542596427,-1.6645156993198271
446,219.91486967458985,-26.09148159436545,-0.4672332697411103,-0.99299617536976
447,219.93676048192577,-26.01379242604414,-0.8408728575781216,-1.365301114773303
448,220.03503781088435,-25.97268478485514,-0.3911135553006701,-1.7318126837395338
449,219.8179436061245,-25.980168104685617,-0.793000536550643,-0.7400786591708568
450,219.79520758871865,-25.940904515712084,-0.9273472005815824,-1.8128688998406952
451,219.7638098734193,-25.945146402508627,-0.6524410699237033,-1.4737739971967234
452,219.92894856106545,-25.883919505955944,-0.7853607713388995,-0.7843586468445728
453,219.57233662154653,-26.03816930234328,-0.9753259948244812,-1.7228247728003374
454,219.55456108892008,-25.968181092380835,0.2753105897779353,-0.2956008174633505
455,219.55291446650693,-25.95920676627384,0.4922859691473311,-1.1647113012678378
456,219.4694079334621,-26.012112904213296,-0.5542408553949802,-0.5260253095333369
457,219.3941408791676,-25.95374377020808,0.0181442471854837,-1.7055502334478707
458,219.64795807145728,-25.82403242245052,-0.5810689666806864,-0.916978210778696
459,220.1481036317968,-25.85171482908683,0.5738580549756446,-0.280510343044215
460,220.15482243553905,-25.833317259010467,-0.2520414719428382,-1.407114294057283
461,220.144181212691,-25.7275473690279,-0.5843087954102782,-0.2758968603391467
462,220.1795320454472,-25.72011529821924,0.497007806852938,-0.6743969435847843
463,220.01050597021265,-25.840790302067827,-0.9150860865538408,-0.3794448304017513
464,220.02291448644783,-25.83069720388777,-0.0070562615389473,-0.2822429516271956
465,219.9721822698845,-25.82350075155319,0.655751239533919,-1.233512266478823
466,220.09861651630155,-25.72870784627169,-0.3948296442979818,-1.887736915031453
467,220.09299369420987,-25.72066313349031,-0.5196773189311208,-0.9249448785083912
468,220.07192198998703,-25.6475779453212,0.3627302176067595,-0.9562537592272956
469,219.9533327624985,-25.675920394810205,0.2525073112603164,-1.7340949096248337
470,219.9253158627527,-25.66443656992191,0.1386494472991676,-0.876040428060629
471,219.9524399056112,-25.636931238224555,0.465774534114853,-1.1953418531949782
472,219.8283915657616,-25.6258873419358,0.5871220132675697,-1.7108846285057249
473,218.9429207925643,-26.260653307413342,-0.1608457333015611,-0.9032768225072016
474,219.0170611410672,-26.259618137309023,-0.0259814741753573,-1.40224804828862
475,219.1005351427412,-26.12484474696822,-0.4145776209593821,-1.8306356760611964
476,219.158703331392,-26.094034156140346,-0.3504522143842346,-1.1692177340281424
477,219.087585982422,-26.06723848818502,0.59953399678876,-1.2055643206732838
478,220.05057819875088,-27.42360916434232,0.0901828347192363,-1.5256937373430353
479,220.07332328125293,-27.353308289169554,0.4425620920208511,-1.5541691838572538
480,220.0725018352943,-27.289733365226656,0.3680053761311925,-0.1139282677509091
481,219.1357868265851,-26.026994834956124,0.4828411625863257,-0.5049792288284576
482,219.2646568998218,-25.992853512836707,-0.2290904691243785,-0.4514310569458483
483,219.24909391383852,-25.951162897073605,-0.7235640354047291,-1.787390658288454
484,219.21852203129257,-25.91572169518043,-0.050980546253346,-0.4223957054081067
485,220.2280081180401,-27.404572823359217,-0.2497631220178466,-0.2067795311248855
486,220.32630038316907,-27.249852714171727,-0.1236356980617134,-1.442351588955327
487,220.16560332373265,-27.341614338761108,0.2082115411378089,-1.8013220381948587
488,220.28277320501223,-27.217298222733724,-0.9086974551860098,-1.8427898876298625
489,220.56865247486056,-27.10852478507568,-0.7363461442966138,-1.7307629547497427
490,220.46556358372064,-27.13804769928997,0.6209915944019655,-1.2589948154197186
491,220.50044248584032,-27.104913544604216,0.4060354410919711,-1.2136257256253686
492,220.48145225901789,-27.069653575891305,-0.2377928176372275,-0.6902363156209186
493,220.45408080824592,-27.078830613688016,0.4359134282621851,-1.6892600033171037
494,220.4549543662386,-27.078712271193847,-0.272917494680703,-0.932954743202928
495,220.48476908385484,-27.01988431200992,-0.7774891243065686,-1.782412937732197
496,219.7038211927105,-27.40405706328335,0.263841025440216,-0.483149975190493
497,219.83800214389532,-27.35824496181188,-0.8891520227799423,-1.3556114101543375
498,219.8500698069856,-27.34758471016019,0.2664087147706003,-0.8708424521577491
499,219.852074145628,-27.244213032392032,-0.8238475327479223,-1.4739271355738934
500,219.9176693491902,-27.24196061877877,0.5692286532466393,-0.6153755113855189
501,219.92474766332148,-27.149176598460656,-0.6284903178923611,-1.6187182430916676
502,219.6370670338576,-27.34399485612684,-0.3532798147846717,-0.2782184114325471
503,219.5686311031266,-27.265024141512217,-0.6267773118155072,-1.6463332832321382
504,219.4492971412274,-27.33866109926361,0.3039545909632969,-0.8691740547062045
505,219.50934978106545,-27.24316465586926,-0.5580327491038276,-0.9446870132513124
506,219.5195492162654,-27.197326620516964,-0.7512219198640664,-1.1847141467186644
507,219.7288647547356,-27.20243774210688,-0.4517537999006038,-0.327902171468907
508,219.74185220590795,-27.156101442587453,-0.1816619974250278,-0.7488670684939847
509,219.84230086874024,-27.137292295455893,-0.3920458512327432,-0.6051682895776109
510,219.74087016034963,-27.050874415052576,-0.1768794747393237,-0.2489469444587815
511,220.09891981732133,-27.22852239562051,0.5321355270713454,-0.5525071835385633
512,220.02972661739923,-27.18931157220203,0.671542585941953,-0.8798955442221317
513,220.0275197440548,-27.17661767211272,-0.1523961686244427,-0.4924875614669375
514,220.17334149381887,-27.18461319952809,-0.9451664849637096,-0.1279126900650549
515,220.20131750449187,-27.08358183444459,-0.7166898347604523,-0.218416339922505
516,219.9767143953128,-27.134466478950664,-0.873587273167342,-0.7260259217230126
517,220.01635368195056,-27.135555634977493,-0.7768828237751573,-1.479247071573785
518,219.93484862788893,-27.138356454926225,-0.6946379721125361,-1.0326664332581044
519,220.29820696982225,-27.008879433270064,0.3299217776014023,-0.8650943553308686
520,220.3743077917448,-26.98622447328827,0.2975464800448458,-1.019998972968799
521,220.3838397582997,-26.916354204384465,-0.3149435366887738,-0.6133153595423807
522,220.3029218913304,-26.918572406107465,-0.1790160910014884,-0.9334388485409432
523,220.1569548486722,-26.884646310899416,0.091876712505986,-1.7133117072179105
524,220.27111498715985,-26.87621585567148,0.2115392949230305,-0.4714449299445582
525,219.3952375202581,-25.844843886375426,-0.1830153317862261,-0.888141584541543
526,219.4188742347036,-25.82817740554556,-0.7306698239915035,-1.7298772735166996
527,219.88715099819785,-27.07180456044673,-0.3472032490789463,-1.8634677757251632
528,219.4640601026923,-25.72258380351634,-0.6917056155258463,-0.7447079813526827
529,219.2682670833164,-25.82201614908842,-0.5466923778449768,-1.3721262621898365
530,219.3239215125297,-25.791583193908,-0.8750481955899031,-0.9369365153079858
531,219.89036311192305,-26.981634066812266,-0.7700899278605562,-1.820317599791386
532,219.9729979121041,-26.94902074611677,-0.4438275588935976,-0.1017740847343102
533,219.94553905209835,-26.910691084111136,0.3835894632290184,-1.3382471382526069
534,219.9899230202924,-26.900518562162183,-0.962569366463579,-0.2657994524883799
535,219.8257685761371,-26.88026039980637,-0.7374556196867156,-1.5571733967237935
536,219.9335564913732,-26.909543554726177,-0.9416122353550004,-1.2443118779621265
537,219.63426066095403,-25.68227202408304,0.447900409956997,-0.4438690175950618
538,219.6628996950183,-25.65468533913925,0.335666436558059,-1.6627172852761074
539,219.9240385507234,-26.80588018892428,-0.4043765137763594,-0.7964584276242073
540,220.0828788447434,-26.92141992715387,-0.6500167640610202,-0.7178340877099334
541,220.0486863796257,-26.910330657412235,0.0755537651647202,-1.3578688662515883
542,220.14080276033445,-26.846304548221607,0.0097515003710234,-1.7129555552928275
543,220.13088694185925,-26.7300862146783,0.4410207718390363,-1.1252800402501049
544,220.0224545863753,-26.769590475446307,-0.7165125849147999,-1.82456561410352
545,219.98957306354788,-26.75836381892209,0.3469659699821316,-1.5631813307469966
546,220.0055102569421,-26.7099549518109,-0.7311733653501922,-0.4877577054419098
547,220.122528795566,-26.69485003909705,-0.0777407358868883,-0.997457423431247
548,220.84261484622337,-26.89044189763469,-0.8082938190652081,-0.9043378236525558
549,220.6483603428665,-27.00295221318566,0.550870890046713,-1.8914835640782328
550,220.5608020640148,-27.010762065019303,-0.9130914410576484,-0.3674511678836678
551,220.74355763820435,-26.93438737491937,-0.0283087594345042,-1.1077893853340253
552,220.6498691763844,-26.94833858448161,-0.7426377731071087,-1.764484530276187
553,220.52307195625963,-26.89797262727208,-0.5734815680128522,-1.7307346977330798
554,220.60483478378825,-26.882666303580805,-0.3368238804135677,-0.228458504639595
555,220.6130396978706,-26.83856767185736,-0.4113688328354888,-0.5074219732441936
556,220.7466357485769,-26.899051856011333,-0.589280274031698,-1.6381992250688229
557,220.75861062702504,-26.897348001861285,0.0332065422270442,-1.8055003237255045
558,220.8081670285382,-26.766574140863188,-0.8475970190065877,-1.6941599144997004
559,220.6815477275269,-26.793560233317,0.6633253469919632,-1.785090870734079
560,220.6620626130074,-26.80142996415884,0.1449044500603363,-1.4343243095695968
561,220.67484854854533,-26.78477468155126,-0.5961397536314551,-0.704928058437087
562,220.78840148147785,-26.63612712483789,-0.4476710480496449,-1.1790075738724597
563,220.7883165302169,-26.636835642680666,-0.7357761600288522,-1.2386842491017562
564,220.8390266998187,-26.6595201340308,-0.91138321050309,-0.1313193066731716
565,220.8621520861395,-26.642670153834167,-0.3805267270205406,-1.8491893886322408
566,220.7961547816049,-26.61932078072084,0.0588082237212477,-1.0602717838162643
567,220.4679807735343,-26.87606108067827,0.0092289677408419,-1.8419639031005048
568,220.43350935556148,-26.84724676753133,-0.3241019572672186,-1.7426488605111825
569,220.439137784749,-26.77304242080862,-0.8078358416473621,-1.2680422922068688
570,220.53365246240364,-26.73664669390867,0.603744001686274,-1.7697631967383758
571,220.592272022022,-26.73098890850501,-0.6160946130381757,-1.2400572199893825
572,220.68435851929527,-26.689122531879445,-0.9996359105774528,-1.8631427408548464
573,220.5918712679874,-26.65319017145456,-0.5925111281457551,-0.2428072608751831
574,220.65773741623687,-26.614457141742403,-0.518576698842494,-0.4011367623430958
575,220.70251737274145,-26.55324830323222,-0.0828517176571081,-1.5068859679560582
576,220.4495091928529,-26.61104470299645,0.5527882043580823,-0.8428680058025317
577,220.6157849725844,-26.57983670090436,0.3829937085446627,-0.3823152905420942
578,220.55086777170308,-26.552620074711506,-0.9661706964032192,-0.5168782420773987
579,220.3508773749521,-26.615005488535697,-0.9580672586762932,-1.2039035345224791
580,220.3218470942681,-26.594521995741783,0.3840808710322029,-1.0373311415583215
581,220.30312836334065,-26.58768480260224,-0.9511298609857696,-1.5902282184266447
582,220.18026362594333,-26.62159996154577,-0.9535044440301744,-0.8129379104302226
583,220.1330398849337,-26.623852237775257,0.4710213004257778,-1.6497735386394394
584,220.2567759779741,-26.49625094080084,-0.6656689032291498,-1.826220454875675
585,220.2640002575505,-26.47266415841965,-0.190550850841229,-1.7098400714858286
586,220.4287067474104,-26.542547683484965,-0.937495284688994,-1.7149839574493788
587,220.5758502083262,-26.4656295462326,-0.3293348481631956,-0.8118866267999584
588,220.48558120128635,-26.420295280569125,0.1062669397390775,-1.0429357000653994
589,220.2841425936977,-26.454614108013324,0.2724369824637837,-0.5816405061092893
590,220.3799090629665,-26.350408904526475,-0.8561787375056569,-1.749625458766013
591,220.42315323859452,-26.333631542708048,-0.5650528002698352,-0.2679732302953224
592,220.3951223418427,-26.32034437839353,-0.7297223779923819,-1.4290123391348697
593,220.7587969701774,-26.53568215072182,-0.9681842337444406,-1.7355962706061112
594,220.7547712877766,-26.5306860980059,-0.969752911400528,-1.643508540929613
595,220.8914308796261,-26.47219084239673,0.6754947553818348,-1.3066083526545094
596,220.8177853706269,-26.475835815909555,-0.7531721737509469,-0.6374357290930599
597,220.8772018149003,-26.410161228491425,-0.1344343655385422,-0.417608156642284
598,220.69255352958885,-26.51182980213801,-0.448521938392026,-1.4954785385488094
599,220.75333836830023,-26.468138777536275,0.102313495050152,-0.3111740933141163
600,220.67223805744612,-26.44568464084944,-0.1071684394404416,-1.1075635129558932
601,220.8358406829365,-26.34264842327985,0.0398878969958942,-1.7470592244338106
602,220.8676144337809,-26.35206409038678,-0.6001481898600323,-1.4526556646628812
603,220.60251068420675,-26.4041774555546,-0.7025872401187654,-0.8120803033727579
604,220.7135812471981,-26.32663508114237,-0.9125957180313738,-1.8907165894534808
605,220.7637674600045,-26.26604472066638,-0.6956072704999086,-0.8157381752237943
606,220.7090636466949,-26.23124930349554,0.091503584930297,-1.112889085252479
607,220.69074257671105,-26.198193279498444,-0.9764578681563072,-0.8310515960970888
608,220.5481939355794,-26.270573574463167,-0.180038745871962,-0.6452001860328975
609,220.45144703879987,-26.28192702938593,-0.4432273831008778,-0.4862174882656511
610,220.49048796468725,-26.25437077150622,-0.0597540648037626,-0.3892254851430429
611,220.502822633741,-26.240227405778608,-0.6521629811276288,-0.8623946536171947
612,220.64879082051672,-26.2165324863082,-0.7109620197881208,-0.5195369847865364
613,220.74718195790365,-26.23246605222518,0.556096874653065,-1.569520893330862
614,220.80120076757387,-26.201422254263303,-0.1074599385961357,-1.8663197366466373
615,220.68907409538824,-26.187938624351457,-0.4502033760145119,-1.4476148691769026
616,220.7328551309075,-26.14805489415289,-0.2699354249908746,-0.89165222838608
617,220.71052548739524,-26.150901792266364,-0.9625537581410464,-0.400257852688993
618,219.3276521548212,-27.26728052917353,-0.7967533759678816,-0.2665707613001381
619,219.2257963073613,-27.172318305465204,-0.9019634840227888,-0.3025967685270804
620,219.1622410670485,-27.12137780552541,0.0592207228145172,-1.300553980585283
